"Valores reales","M嫭uina","INY38",,"Pedido","F193667",,"Programa","22873"

"  ","t4012 [s]","t4018 [s]","t4015 [s]","V4062 [cm設","p4072 [bar]","V4065 [cm設"
"Valor nominal","18,84","0,856","3,512","10,39","709","15",
"Tolerancia inferior","17,84","0,756","2,512","8,39","609","14,5",
"Tolerancia superior","19,84","0,956","4,512","12,39","809","15,5",
"M璯imo","18,74","0,712","2,982","7,6","648","14,99",
"M嫞imo","18,992","0,874","6,144","12,16","796","15",
"xqq","18,893","0,838","3,849","10,248","704,7","15",
"Rq","0,019","0,004","0,076","0,661","15,9","0,004",
"sq","0,008","0,002","0,031","0,275","6,5","0,002",
"Sigma","0,008","0,002","0,033","0,292","6,9","0,002",
"Cp","39,871","20,851","10,049","2,281","4,9","78,606",
"Cps","37,75","24,527","6,667","2,44","5,1","78,788",
"Cpi","41,992","17,175","13,432","2,122","4,6","78,423",
"Cpd","37,75","17,175","6,667","2,122","4,6","78,423",
"LISx","18,904","0,841","3,893","10,64","714","15",
"LIIx","18,882","0,836","3,804","9,86","695","15",
"LISs","0,016","0,003","0,065","0,57","13","0",
"LIIs","0","0","0,001","0,01","0","0",
"n","4.155","4.155","4.155","4.155","4.155","4.155",


"Muestra aleatoria","Momento","Cantidad piezas","t4012 [s]","t4018 [s]","t4015 [s]","V4062 [cm設","p4072 [bar]","V4065 [cm設"
" 178/5","1 nov 2025 14:43:08","14160","18,932","0,854","3,478","10,16","702","15,00",
" 179/1","1 nov 2025 14:45:01","14208","18,940","0,856","3,476","10,48","715","15,00",
" 179/2","1 nov 2025 14:45:20","14216","18,922","0,854","3,438","10,47","710","14,99",
" 179/3","1 nov 2025 14:45:40","14224","18,932","0,856","3,420","9,96","697","15,00",
" 179/4","1 nov 2025 14:45:59","14232","18,928","0,854","3,500","10,55","716","15,00",
" 179/5","1 nov 2025 14:46:17","14240","18,932","0,854","3,450","10,43","711","14,99",
" 180/1","1 nov 2025 14:48:11","14288","18,922","0,854","3,452","10,59","711","15,00",
" 180/2","1 nov 2025 14:48:30","14296","18,908","0,856","3,454","10,24","704","15,00",
" 180/3","1 nov 2025 14:48:49","14304","18,926","0,854","3,436","10,28","700","15,00",
" 180/4","1 nov 2025 14:49:08","14312","18,912","0,856","3,496","10,59","710","14,99",
" 180/5","1 nov 2025 14:49:27","14320","18,920","0,854","3,428","10,14","706","15,00",
" 181/1","1 nov 2025 14:51:20","14368","18,924","0,854","3,452","10,39","701","15,00",
" 181/2","1 nov 2025 14:51:39","14376","18,922","0,854","3,460","9,81","691","15,00",
" 181/3","1 nov 2025 14:51:58","14384","18,926","0,856","3,506","10,56","706","15,00",
" 181/4","1 nov 2025 14:52:17","14392","18,926","0,852","3,456","10,22","704","14,99",
" 181/5","1 nov 2025 14:52:36","14400","18,926","0,852","3,458","10,46","705","14,99",
" 182/1","1 nov 2025 14:54:30","14448","18,936","0,854","3,488","10,48","706","15,00",
" 182/2","1 nov 2025 14:54:48","14456","18,942","0,854","3,454","10,37","708","15,00",
" 182/3","1 nov 2025 14:55:07","14464","18,946","0,854","3,454","10,61","712","15,00",
" 182/4","1 nov 2025 14:55:26","14472","18,918","0,856","3,424","10,40","707","14,99",
" 182/5","1 nov 2025 14:55:45","14480","18,932","0,856","3,422","10,47","711","15,00",
" 183/1","1 nov 2025 14:57:39","14528","18,922","0,854","3,438","10,37","711","14,99",
" 183/2","1 nov 2025 14:57:58","14536","18,930","0,854","3,466","10,37","702","15,00",
" 183/3","1 nov 2025 14:58:17","14544","18,932","0,856","3,436","10,54","709","15,00",
" 183/4","1 nov 2025 14:58:36","14552","18,944","0,854","3,474","10,48","701","15,00",
" 183/5","1 nov 2025 14:58:55","14560","18,936","0,856","3,432","10,44","698","15,00",
" 184/1","1 nov 2025 15:00:48","14608","18,928","0,856","3,462","10,41","715","15,00",
" 184/2","1 nov 2025 15:01:07","14616","18,938","0,856","3,440","10,24","706","15,00",
" 184/3","1 nov 2025 15:01:26","14624","18,938","0,852","3,460","10,58","715","15,00",
" 184/4","1 nov 2025 15:01:45","14632","18,932","0,854","3,434","10,41","707","15,00",
" 184/5","1 nov 2025 15:02:04","14640","18,926","0,856","3,428","10,68","718","15,00",
" 185/1","1 nov 2025 15:03:58","14688","18,934","0,854","3,454","10,20","704","15,00",
" 185/2","1 nov 2025 15:04:16","14696","18,944","0,856","3,480","10,49","705","15,00",
" 185/3","1 nov 2025 15:04:35","14704","18,916","0,856","3,436","10,61","712","14,99",
" 185/4","1 nov 2025 15:04:54","14712","18,920","0,854","3,432","10,30","698","15,00",
" 185/5","1 nov 2025 15:05:13","14720","18,944","0,856","3,454","10,55","715","15,00",
" 186/1","1 nov 2025 15:07:07","14768","18,930","0,852","3,460","10,27","699","15,00",
" 186/2","1 nov 2025 15:07:26","14776","18,930","0,856","3,474","10,42","703","15,00",
" 186/3","1 nov 2025 15:07:45","14784","18,942","0,856","3,432","10,48","703","15,00",
" 186/4","1 nov 2025 15:08:04","14792","18,916","0,852","3,410","10,28","705","15,00",
" 186/5","1 nov 2025 15:08:22","14800","18,906","0,856","3,420","10,56","708","15,00",
" 187/1","1 nov 2025 15:10:16","14848","18,930","0,856","3,472","10,33","698","15,00",
" 187/2","1 nov 2025 15:10:35","14856","18,922","0,854","3,454","10,44","702","15,00",
" 187/3","1 nov 2025 15:10:54","14864","18,932","0,856","3,428","10,51","707","15,00",
" 187/4","1 nov 2025 15:11:13","14872","18,942","0,854","3,446","10,20","704","15,00",
" 187/5","1 nov 2025 15:11:32","14880","18,936","0,856","3,438","10,60","717","15,00",
" 188/1","1 nov 2025 15:13:26","14928","18,924","0,856","3,416","10,19","706","15,00",
" 188/2","1 nov 2025 15:13:44","14936","18,928","0,854","3,438","10,41","705","15,00",
" 188/3","1 nov 2025 15:14:03","14944","18,924","0,854","3,430","10,39","710","15,00",
" 188/4","1 nov 2025 15:14:22","14952","18,928","0,852","3,432","10,39","699","15,00",
" 188/5","1 nov 2025 15:14:41","14960","18,934","0,854","3,444","10,43","709","14,99",
" 189/1","1 nov 2025 15:16:35","15008","18,938","0,856","3,450","9,90","697","15,00",
" 189/2","1 nov 2025 15:16:54","15016","18,926","0,856","3,492","10,50","712","15,00",
" 189/3","1 nov 2025 15:17:13","15024","18,930","0,852","3,414","10,35","699","15,00",
" 189/4","1 nov 2025 15:17:31","15032","18,936","0,858","3,466","10,63","701","15,00",
" 189/5","1 nov 2025 15:17:50","15040","18,920","0,850","3,434","10,11","705","14,99",
" 190/1","1 nov 2025 15:19:44","15088","18,910","0,854","3,404","10,56","714","15,00",
" 190/2","1 nov 2025 15:20:03","15096","18,934","0,852","3,444","10,00","687","15,00",
" 190/3","1 nov 2025 15:20:22","15104","18,928","0,854","3,504","10,56","713","15,00",
" 190/4","1 nov 2025 15:20:41","15112","18,930","0,852","3,446","10,24","701","15,00",
" 190/5","1 nov 2025 15:21:00","15120","18,924","0,854","3,514","10,25","702","15,00",
" 191/1","1 nov 2025 15:22:53","15168","18,934","0,856","3,466","10,58","698","14,99",
" 191/2","1 nov 2025 15:23:12","15176","18,932","0,854","3,478","10,51","707","15,00",
" 191/3","1 nov 2025 15:23:31","15184","18,912","0,852","3,512","10,26","693","15,00",
" 191/4","1 nov 2025 15:23:50","15192","18,928","0,854","3,470","10,52","700","15,00",
" 191/5","1 nov 2025 15:24:09","15200","18,928","0,856","3,460","10,46","708","15,00",
" 192/1","1 nov 2025 15:26:03","15248","18,930","0,856","3,490","10,43","713","15,00",
" 192/2","1 nov 2025 15:26:22","15256","18,940","0,856","3,492","10,20","707","15,00",
" 192/3","1 nov 2025 15:26:40","15264","18,932","0,856","3,494","10,76","721","15,00",
" 192/4","1 nov 2025 15:26:59","15272","18,930","0,856","3,474","10,61","717","14,99",
" 192/5","1 nov 2025 15:27:18","15280","18,918","0,856","3,422","10,71","712","15,00",
" 193/1","1 nov 2025 15:29:12","15328","18,928","0,854","3,474","10,54","705","15,00",
" 193/2","1 nov 2025 15:29:31","15336","18,940","0,856","3,448","10,36","706","15,00",
" 193/3","1 nov 2025 15:29:50","15344","18,924","0,856","3,476","10,44","707","15,00",
" 193/4","1 nov 2025 15:30:09","15352","18,938","0,856","3,456","10,58","711","15,00",
" 193/5","1 nov 2025 15:30:28","15360","18,934","0,854","3,472","10,01","693","15,00",
" 194/1","1 nov 2025 15:32:22","15408","18,930","0,854","3,478","10,37","703","15,00",
" 194/2","1 nov 2025 15:32:40","15416","18,930","0,854","3,444","10,53","708","15,00",
" 194/3","1 nov 2025 15:32:59","15424","18,928","0,854","3,460","9,71","694","14,99",
" 194/4","1 nov 2025 15:33:18","15432","18,924","0,854","3,508","9,94","695","15,00",
" 194/5","1 nov 2025 15:33:37","15440","18,928","0,854","3,500","10,55","698","14,99",
" 195/1","1 nov 2025 15:35:31","15488","18,928","0,852","3,472","10,20","692","15,00",
" 195/2","1 nov 2025 15:35:49","15496","18,936","0,854","3,450","10,31","706","15,00",
" 195/3","1 nov 2025 15:36:08","15504","18,932","0,856","3,500","10,50","704","15,00",
" 195/4","1 nov 2025 15:36:27","15512","18,926","0,854","3,480","10,27","688","15,00",
" 195/5","1 nov 2025 15:36:46","15520","18,930","0,852","3,462","10,39","708","15,00",
" 196/1","1 nov 2025 15:38:40","15568","18,918","0,852","3,518","10,53","708","15,00",
" 196/2","1 nov 2025 15:38:59","15576","18,914","0,854","3,462","10,07","695","15,00",
" 196/3","1 nov 2025 15:39:18","15584","18,922","0,854","3,480","9,86","697","15,00",
" 196/4","1 nov 2025 15:39:37","15592","18,924","0,856","3,540","10,56","702","14,99",
" 196/5","1 nov 2025 15:39:56","15600","18,922","0,854","3,478","10,22","699","15,00",
" 197/1","1 nov 2025 15:41:49","15648","18,924","0,852","3,470","10,07","698","15,00",
" 197/2","1 nov 2025 15:42:08","15656","18,942","0,854","3,480","10,49","708","15,00",
" 197/3","1 nov 2025 15:42:27","15664","18,936","0,856","3,470","10,37","702","15,00",
" 197/4","1 nov 2025 15:42:46","15672","18,922","0,856","3,472","10,38","696","15,00",
" 197/5","1 nov 2025 15:43:05","15680","18,930","0,856","3,446","10,54","713","14,99",
" 198/1","1 nov 2025 15:44:58","15728","18,910","0,854","3,464","10,28","694","15,00",
" 198/2","1 nov 2025 15:45:17","15736","18,904","0,856","3,452","10,41","705","15,00",
" 198/3","1 nov 2025 15:45:36","15744","18,936","0,854","3,486","10,43","705","15,00",
" 198/4","1 nov 2025 15:45:55","15752","18,930","0,854","3,434","10,26","693","15,00",
" 198/5","1 nov 2025 15:46:15","15760","18,932","0,854","3,450","10,47","707","15,00",
" 199/1","1 nov 2025 15:48:08","15808","18,928","0,854","3,478","10,46","702","15,00",
" 199/2","1 nov 2025 15:48:27","15816","18,928","0,852","3,444","10,05","699","15,00",
" 199/3","1 nov 2025 15:48:46","15824","18,944","0,856","3,472","10,55","706","15,00",
" 199/4","1 nov 2025 15:49:05","15832","18,936","0,856","3,472","9,72","689","15,00",
" 199/5","1 nov 2025 15:49:23","15840","18,934","0,854","3,530","9,26","685","15,00",
" 200/1","1 nov 2025 15:51:17","15888","18,932","0,854","3,420","10,59","713","15,00",
" 200/2","1 nov 2025 15:51:36","15896","18,930","0,854","3,438","10,29","705","15,00",
" 200/3","1 nov 2025 15:51:55","15904","18,940","0,856","3,446","10,36","697","15,00",
" 200/4","1 nov 2025 15:52:14","15912","18,924","0,856","3,492","10,54","707","15,00",
" 200/5","1 nov 2025 15:52:33","15920","18,922","0,854","3,448","9,85","694","14,99",
" 201/1","1 nov 2025 15:54:26","15968","18,936","0,856","3,506","10,46","709","15,00",
" 201/2","1 nov 2025 15:54:45","15976","18,932","0,858","3,488","10,55","709","15,00",
" 201/3","1 nov 2025 15:55:04","15984","18,920","0,854","3,454","10,31","704","15,00",
" 201/4","1 nov 2025 15:55:23","15992","18,938","0,854","3,476","10,42","706","15,00",
" 201/5","1 nov 2025 15:55:42","16000","18,942","0,856","3,486","10,48","706","14,99",
" 202/1","1 nov 2025 15:57:36","16048","18,944","0,858","3,440","10,03","695","15,00",
" 202/2","1 nov 2025 15:57:55","16056","18,932","0,852","3,500","9,72","695","15,00",
" 202/3","1 nov 2025 15:58:14","16064","18,932","0,854","3,502","10,39","698","15,00",
" 202/4","1 nov 2025 15:58:33","16072","18,930","0,856","3,492","10,31","697","15,00",
" 202/5","1 nov 2025 15:58:52","16080","18,920","0,852","3,510","9,40","683","15,00",
" 203/1","1 nov 2025 16:00:45","16128","18,932","0,852","3,482","9,87","692","15,00",
" 203/2","1 nov 2025 16:01:04","16136","18,926","0,854","3,510","10,11","701","15,00",
" 203/3","1 nov 2025 16:01:23","16144","18,942","0,856","3,518","10,56","707","15,00",
" 203/4","1 nov 2025 16:01:42","16152","18,940","0,854","3,486","10,07","687","15,00",
" 203/5","1 nov 2025 16:02:01","16160","18,940","0,856","3,508","9,76","682","15,00",
" 204/1","1 nov 2025 16:03:55","16208","18,934","0,854","3,486","10,72","714","15,00",
" 204/2","1 nov 2025 16:04:13","16216","18,924","0,856","3,492","10,84","714","15,00",
" 204/3","1 nov 2025 16:04:32","16224","18,918","0,854","3,464","10,39","696","14,99",
" 204/4","1 nov 2025 16:04:51","16232","18,918","0,850","3,482","10,34","701","15,00",
" 204/5","1 nov 2025 16:05:10","16240","18,924","0,854","3,490","10,68","707","14,99",
" 205/1","1 nov 2025 16:07:04","16288","18,936","0,858","3,482","10,33","693","15,00",
" 205/2","1 nov 2025 16:07:23","16296","18,948","0,856","3,542","10,06","699","15,00",
" 205/3","1 nov 2025 16:07:42","16304","18,932","0,856","3,494","10,69","718","15,00",
" 205/4","1 nov 2025 16:08:01","16312","18,942","0,858","3,502","10,69","713","15,00",
" 205/5","1 nov 2025 16:08:20","16320","18,950","0,858","3,474","9,96","698","15,00",
" 206/1","1 nov 2025 16:10:13","16368","18,940","0,858","3,490","10,73","719","14,99",
" 206/2","1 nov 2025 16:10:32","16376","18,928","0,854","3,520","10,36","701","15,00",
" 206/3","1 nov 2025 16:10:51","16384","18,924","0,854","3,512","9,92","695","15,00",
" 206/4","1 nov 2025 16:11:10","16392","18,926","0,854","3,530","10,26","706","15,00",
" 206/5","1 nov 2025 16:11:29","16400","18,938","0,856","3,504","10,72","720","14,99",
" 207/1","1 nov 2025 16:13:23","16448","18,956","0,856","3,508","10,79","711","14,99",
" 207/2","1 nov 2025 16:13:42","16456","18,924","0,854","3,476","10,51","710","15,00",
" 207/3","1 nov 2025 16:14:00","16464","18,930","0,856","3,502","10,59","707","15,00",
" 207/4","1 nov 2025 16:14:19","16472","18,940","0,854","3,468","10,69","713","14,99",
" 207/5","1 nov 2025 16:14:38","16480","18,924","0,854","3,472","10,51","708","15,00",
" 208/1","1 nov 2025 16:16:32","16528","18,930","0,854","3,466","10,47","698","14,99",
" 208/2","1 nov 2025 16:16:51","16536","18,918","0,852","3,494","10,58","710","15,00",
" 208/3","1 nov 2025 16:17:10","16544","18,924","0,854","3,458","10,69","712","15,00",
" 208/4","1 nov 2025 16:17:29","16552","18,934","0,856","3,468","10,30","700","15,00",
" 208/5","1 nov 2025 16:17:48","16560","18,934","0,856","3,506","10,61","713","14,99",
" 209/1","1 nov 2025 16:19:41","16608","18,934","0,854","3,506","10,22","702","14,99",
" 209/2","1 nov 2025 16:20:00","16616","18,940","0,856","3,476","10,70","709","15,00",
" 209/3","1 nov 2025 16:20:19","16624","18,924","0,852","3,458","9,40","683","15,00",
" 209/4","1 nov 2025 16:20:38","16632","18,928","0,852","3,582","10,11","696","15,00",
" 209/5","1 nov 2025 16:20:57","16640","18,924","0,856","3,518","10,82","722","15,00",
" 210/1","1 nov 2025 16:22:51","16688","18,946","0,856","3,462","10,80","719","14,99",
" 210/2","1 nov 2025 16:23:10","16696","18,922","0,854","3,472","10,60","705","15,00",
" 210/3","1 nov 2025 16:23:28","16704","18,932","0,856","3,476","10,71","705","15,00",
" 210/4","1 nov 2025 16:23:47","16712","18,926","0,854","3,440","10,74","718","15,00",
" 210/5","1 nov 2025 16:24:06","16720","18,934","0,856","3,460","10,16","700","15,00",
" 211/1","1 nov 2025 16:26:00","16768","18,936","0,854","3,522","9,98","693","15,00",
" 211/2","1 nov 2025 16:26:19","16776","18,926","0,854","3,516","10,16","698","15,00",
" 211/3","1 nov 2025 16:26:38","16784","18,926","0,854","3,484","10,63","713","15,00",
" 211/4","1 nov 2025 16:26:57","16792","18,918","0,854","3,460","9,88","694","15,00",
" 211/5","1 nov 2025 16:27:16","16800","18,944","0,854","3,532","10,11","701","15,00",
" 212/1","1 nov 2025 16:29:09","16848","18,934","0,854","3,472","10,46","707","15,00",
" 212/2","1 nov 2025 16:29:28","16856","18,926","0,854","3,480","10,75","717","15,00",
" 212/3","1 nov 2025 16:29:47","16864","18,948","0,854","3,484","10,43","702","14,99",
" 212/4","1 nov 2025 16:30:06","16872","18,930","0,854","3,488","10,37","701","15,00",
" 212/5","1 nov 2025 16:30:25","16880","18,930","0,854","3,518","10,61","704","15,00",
" 213/1","1 nov 2025 16:32:19","16928","18,926","0,856","3,536","10,72","718","15,00",
" 213/2","1 nov 2025 16:32:38","16936","18,920","0,854","3,444","10,52","710","15,00",
" 213/3","1 nov 2025 16:32:56","16944","18,912","0,854","3,472","10,59","706","15,00",
" 213/4","1 nov 2025 16:33:15","16952","18,942","0,856","3,470","10,73","714","14,99",
" 213/5","1 nov 2025 16:33:34","16960","18,940","0,854","3,452","10,67","711","15,00",
" 214/1","1 nov 2025 16:35:28","17008","18,932","0,854","3,472","10,62","703","14,99",
" 214/2","1 nov 2025 16:35:47","17016","18,936","0,856","3,472","10,59","705","15,00",
" 214/3","1 nov 2025 16:36:06","17024","18,932","0,854","3,454","10,49","710","15,00",
" 214/4","1 nov 2025 16:36:25","17032","18,926","0,856","3,504","10,68","716","15,00",
" 214/5","1 nov 2025 16:36:44","17040","18,936","0,854","3,484","10,36","694","15,00",
" 215/1","1 nov 2025 16:38:37","17088","18,920","0,854","3,452","10,37","702","15,00",
" 215/2","1 nov 2025 16:38:56","17096","18,936","0,854","3,456","10,65","716","15,00",
" 215/3","1 nov 2025 16:39:15","17104","18,918","0,854","3,452","10,53","713","15,00",
" 215/4","1 nov 2025 16:39:34","17112","18,924","0,854","3,446","10,45","713","14,99",
" 215/5","1 nov 2025 16:39:53","17120","18,920","0,854","3,458","10,65","713","15,00",
" 216/1","1 nov 2025 16:41:46","17168","18,922","0,854","3,462","10,65","713","15,00",
" 216/2","1 nov 2025 16:42:05","17176","18,930","0,854","3,454","10,77","716","15,00",
" 216/3","1 nov 2025 16:42:24","17184","18,918","0,852","3,448","10,34","702","15,00",
" 216/4","1 nov 2025 16:42:43","17192","18,920","0,854","3,486","10,60","711","15,00",
" 216/5","1 nov 2025 16:43:02","17200","18,930","0,854","3,512","10,71","710","14,99",
" 217/1","1 nov 2025 16:44:56","17248","18,946","0,854","3,450","10,44","706","15,00",
" 217/2","1 nov 2025 16:45:15","17256","18,938","0,854","3,440","10,62","713","14,99",
" 217/3","1 nov 2025 16:45:34","17264","18,938","0,854","3,434","10,56","709","15,00",
" 217/4","1 nov 2025 16:45:53","17272","18,944","0,856","3,440","10,23","694","15,00",
" 217/5","1 nov 2025 16:46:12","17280","18,930","0,854","3,476","10,64","709","15,00",
" 218/1","1 nov 2025 16:48:05","17328","18,928","0,854","3,442","10,54","708","15,00",
" 218/2","1 nov 2025 16:48:24","17336","18,932","0,854","3,440","10,68","716","15,00",
" 218/3","1 nov 2025 16:48:43","17344","18,932","0,856","3,440","10,61","705","15,00",
" 218/4","1 nov 2025 16:49:02","17352","18,934","0,852","3,420","9,73","683","15,00",
" 218/5","1 nov 2025 16:49:21","17360","18,934","0,854","3,532","10,57","708","15,00",
" 219/1","1 nov 2025 16:51:15","17408","18,940","0,856","3,460","10,54","711","14,99",
" 219/2","1 nov 2025 16:51:33","17416","18,928","0,856","3,474","10,03","697","15,00",
" 219/3","1 nov 2025 16:51:53","17424","18,938","0,854","3,500","10,24","700","14,99",
" 219/4","1 nov 2025 16:52:11","17432","18,938","0,854","3,492","10,76","713","14,99",
" 219/5","1 nov 2025 16:52:30","17440","18,922","0,854","3,502","10,02","698","15,00",
" 220/1","1 nov 2025 16:54:24","17488","18,934","0,856","3,462","10,54","716","14,99",
" 220/2","1 nov 2025 16:54:43","17496","18,934","0,854","3,460","10,85","718","15,00",
" 220/3","1 nov 2025 16:55:02","17504","18,940","0,858","3,436","10,67","710","14,99",
" 220/4","1 nov 2025 16:55:21","17512","18,920","0,852","3,430","10,87","711","15,00",
" 220/5","1 nov 2025 16:55:40","17520","18,928","0,856","3,462","10,58","712","15,00",
" 221/1","1 nov 2025 16:57:33","17568","18,946","0,856","3,464","10,28","699","15,00",
" 221/2","1 nov 2025 16:57:52","17576","18,944","0,854","3,496","10,71","711","14,99",
" 221/3","1 nov 2025 16:58:11","17584","18,932","0,854","3,468","10,35","706","15,00",
" 221/4","1 nov 2025 16:58:30","17592","18,928","0,854","3,514","10,44","706","15,00",
" 221/5","1 nov 2025 16:58:49","17600","18,932","0,854","3,474","10,63","713","15,00",
" 222/1","1 nov 2025 17:00:43","17648","18,928","0,854","3,492","10,74","716","15,00",
" 222/2","1 nov 2025 17:01:01","17656","18,938","0,854","3,460","9,48","695","15,00",
" 222/3","1 nov 2025 17:01:20","17664","18,936","0,854","3,596","10,65","714","15,00",
" 222/4","1 nov 2025 17:01:39","17672","18,934","0,854","3,484","10,44","700","15,00",
" 222/5","1 nov 2025 17:01:58","17680","18,938","0,854","3,482","10,45","710","15,00",
" 223/1","1 nov 2025 17:03:52","17728","18,948","0,854","3,486","10,43","701","15,00",
" 223/2","1 nov 2025 17:04:11","17736","18,930","0,852","3,442","10,41","698","15,00",
" 223/3","1 nov 2025 17:04:30","17744","18,934","0,854","3,486","9,60","699","15,00",
" 223/4","1 nov 2025 17:04:49","17752","18,942","0,854","3,568","9,53","691","15,00",
" 223/5","1 nov 2025 17:05:08","17760","18,936","0,854","3,550","10,60","704","15,00",
" 224/1","1 nov 2025 17:07:01","17808","18,934","0,856","3,474","10,68","712","15,00",
" 224/2","1 nov 2025 17:07:20","17816","18,948","0,856","3,450","10,40","695","15,00",
" 224/3","1 nov 2025 17:07:39","17824","18,936","0,854","3,506","10,56","701","15,00",
" 224/4","1 nov 2025 17:07:58","17832","18,928","0,856","3,520","10,41","699","14,99",
" 224/5","1 nov 2025 17:08:17","17840","18,928","0,854","3,452","9,64","690","15,00",
" 225/1","1 nov 2025 17:10:11","17888","18,936","0,856","3,498","10,71","714","15,00",
" 225/2","1 nov 2025 17:10:30","17896","18,932","0,854","3,446","10,05","701","14,99",
" 225/3","1 nov 2025 17:10:49","17904","18,934","0,856","3,552","10,62","705","15,00",
" 225/4","1 nov 2025 17:11:07","17912","18,910","0,854","3,498","10,50","710","15,00",
" 225/5","1 nov 2025 17:11:26","17920","18,928","0,854","3,500","10,09","702","15,00",
" 226/1","1 nov 2025 17:13:20","17968","18,936","0,854","3,490","10,18","703","15,00",
" 226/2","1 nov 2025 17:13:39","17976","18,942","0,854","3,494","10,52","708","15,00",
" 226/3","1 nov 2025 17:13:58","17984","18,948","0,854","3,500","10,74","714","15,00",
" 226/4","1 nov 2025 17:14:17","17992","18,934","0,854","3,456","9,65","682","15,00",
" 226/5","1 nov 2025 17:14:36","18000","18,930","0,854","3,564","10,49","700","15,00",
" 227/1","1 nov 2025 17:16:29","18048","18,930","0,856","3,490","10,78","716","15,00",
" 227/2","1 nov 2025 17:16:48","18056","18,922","0,854","3,492","10,56","699","15,00",
" 227/3","1 nov 2025 17:17:07","18064","18,930","0,856","3,476","10,71","713","15,00",
" 227/4","1 nov 2025 17:17:26","18072","18,928","0,854","3,472","10,59","714","15,00",
" 227/5","1 nov 2025 17:17:45","18080","18,928","0,854","3,492","10,27","702","15,00",
" 228/1","1 nov 2025 17:19:39","18128","18,934","0,854","3,488","10,06","704","15,00",
" 228/2","1 nov 2025 17:19:58","18136","18,940","0,856","3,448","10,69","716","15,00",
" 228/3","1 nov 2025 17:20:17","18144","18,932","0,854","3,462","10,39","704","15,00",
" 228/4","1 nov 2025 17:20:35","18152","18,934","0,854","3,506","10,54","710","15,00",
" 228/5","1 nov 2025 17:20:54","18160","18,928","0,856","3,472","10,67","707","15,00",
" 229/1","1 nov 2025 17:22:48","18208","18,938","0,854","3,554","9,95","693","14,99",
" 229/2","1 nov 2025 17:23:07","18216","18,928","0,852","3,504","10,54","697","14,99",
" 229/3","1 nov 2025 17:23:26","18224","18,922","0,856","3,460","10,64","705","15,00",
" 229/4","1 nov 2025 17:23:45","18232","18,930","0,854","3,434","9,81","692","15,00",
" 229/5","1 nov 2025 17:24:04","18240","18,932","0,854","3,536","10,75","712","14,99",
" 230/1","1 nov 2025 17:25:57","18288","18,926","0,854","3,482","10,41","710","15,00",
" 230/2","1 nov 2025 17:26:16","18296","18,936","0,856","3,490","10,27","701","15,00",
" 230/3","1 nov 2025 17:26:35","18304","18,930","0,854","3,478","10,65","706","15,00",
" 230/4","1 nov 2025 17:26:54","18312","18,928","0,854","3,470","10,47","706","15,00",
" 230/5","1 nov 2025 17:27:13","18320","18,928","0,856","3,462","10,42","701","14,99",
" 231/1","1 nov 2025 17:29:07","18368","18,934","0,854","3,470","10,39","701","15,00",
" 231/2","1 nov 2025 17:29:26","18376","18,928","0,856","3,476","10,55","708","15,00",
" 231/3","1 nov 2025 17:29:45","18384","18,938","0,856","3,478","10,65","711","14,99",
" 231/4","1 nov 2025 17:30:03","18392","18,938","0,856","3,450","10,59","705","15,00",
" 231/5","1 nov 2025 17:30:22","18400","18,944","0,856","3,446","10,63","714","15,00",
" 232/1","1 nov 2025 17:32:16","18448","18,924","0,854","3,502","10,59","702","15,00",
" 232/2","1 nov 2025 17:32:35","18456","18,930","0,854","3,458","10,35","705","15,00",
" 232/3","1 nov 2025 17:32:54","18464","18,926","0,854","3,502","10,49","712","15,00",
" 232/4","1 nov 2025 17:33:13","18472","18,922","0,856","3,474","10,67","716","15,00",
" 232/5","1 nov 2025 17:33:32","18480","18,936","0,856","3,472","10,03","699","15,00",
" 233/1","1 nov 2025 17:35:25","18528","18,918","0,854","3,452","9,64","694","15,00",
" 233/2","1 nov 2025 17:35:44","18536","18,936","0,854","3,522","10,52","704","14,99",
" 233/3","1 nov 2025 17:36:03","18544","18,942","0,854","3,494","10,56","707","15,00",
" 233/4","1 nov 2025 17:36:22","18552","18,928","0,854","3,474","10,23","701","15,00",
" 233/5","1 nov 2025 17:36:41","18560","18,934","0,854","3,470","10,56","708","14,99",
" 234/1","1 nov 2025 17:38:35","18608","18,918","0,854","3,488","10,46","702","15,00",
" 234/2","1 nov 2025 17:38:54","18616","18,920","0,854","3,474","10,53","707","15,00",
" 234/3","1 nov 2025 17:39:12","18624","18,924","0,856","3,444","10,54","713","15,00",
" 234/4","1 nov 2025 17:39:31","18632","18,942","0,856","3,482","10,38","708","15,00",
" 234/5","1 nov 2025 17:39:50","18640","18,928","0,856","3,498","10,63","712","15,00",
" 235/1","1 nov 2025 17:41:44","18688","18,936","0,852","3,488","10,63","715","15,00",
" 235/2","1 nov 2025 17:42:03","18696","18,936","0,856","3,454","10,40","705","15,00",
" 235/3","1 nov 2025 17:42:22","18704","18,936","0,852","3,464","10,39","699","15,00",
" 235/4","1 nov 2025 17:42:41","18712","18,930","0,854","3,476","10,55","708","15,00",
" 235/5","1 nov 2025 17:43:00","18720","18,920","0,854","3,460","10,44","707","14,99",
" 236/1","1 nov 2025 17:44:53","18768","18,924","0,854","3,460","10,22","705","15,00",
" 236/2","1 nov 2025 17:45:12","18776","18,936","0,854","3,488","10,72","705","15,00",
" 236/3","1 nov 2025 17:45:31","18784","18,928","0,854","3,450","10,35","702","15,00",
