"Valores reales","Máquina","INY14",,"Pedido","F194398",,"Programa","22199"

"  ","t4012 [s]","t4018 [s]","t4015 [s]","V4062 [cm³]","p4072 [bar]"
"Valor nominal","16,82","0,73","1,68","9,75","1.375",
"Tolerancia inferior","16,32","0,68","1,18","8,75","1.225",
"Tolerancia superior","17,32","0,78","2,18","10,75","1.525",
"Mínimo","16,76","0,73","1,7","9,7","1.342",
"Máximo","16,86","0,74","1,77","9,77","1.417",
"xqq","16,812","0,73","1,735","9,76","1.376,5",
"Rq","0,029","0","0,014","0,013","25,9",
"sq","0,012","0","0,006","0,006","10,6",
"Sigma","0,013","0","0,006","0,006","11,3",
"Cp","12,882","121,443","25,754","55,627","4,4",
"Cps","13,089","121,303","22,932","55,225","4,4",
"Cpi","12,676","121,584","28,576","56,029","4,5",
"Cpd","12,676","121,303","22,932","55,225","4,4",
"LISx","16,829","0,73","1,743","9,77","1.392",
"LIIx","16,795","0,73","1,726","9,75","1.361",
"LISs","0,025","0","0,013","0,01","22",
"LIIs","0","0","0","0","0",
"n","520","520","520","520","520",


"Muestra aleatoria","Momento","Cantidad piezas","t4012 [s]","t4018 [s]","t4015 [s]","V4062 [cm³]","p4072 [bar]"
" 11/1","27 oct 2025 15:28:55","42280","16,810","0,730","1,720","9,75","1364",
" 11/2","27 oct 2025 15:29:12","42288","16,800","0,730","1,720","9,76","1371",
" 11/3","27 oct 2025 15:29:29","42296","16,800","0,730","1,710","9,76","1378",
" 11/4","27 oct 2025 15:29:46","42304","16,810","0,730","1,720","9,76","1382",
" 11/5","27 oct 2025 15:30:03","42312","16,780","0,730","1,720","9,76","1381",
" 12/1","27 oct 2025 15:31:44","42360","16,810","0,730","1,720","9,76","1386",
" 12/2","27 oct 2025 15:32:01","42368","16,820","0,730","1,720","9,76","1362",
" 12/3","27 oct 2025 15:32:18","42376","16,830","0,730","1,710","9,75","1360",
" 12/4","27 oct 2025 15:32:35","42384","16,810","0,730","1,710","9,77","1400",
" 12/5","27 oct 2025 15:32:52","42392","16,830","0,730","1,710","9,76","1390",
" 13/1","27 oct 2025 15:34:34","42440","16,810","0,730","1,720","9,75","1376",
" 13/2","27 oct 2025 15:34:43","42448","16,810","0,730","1,720","9,75","1376",
" 13/3","27 oct 2025 15:34:59","42456","16,800","0,730","1,730","9,75","1359",
" 13/4","27 oct 2025 15:35:16","42464","16,800","0,730","1,720","9,75","1378",
" 13/5","27 oct 2025 15:35:33","42472","16,820","0,730","1,710","9,76","1384",
" 14/1","27 oct 2025 15:37:15","42520","16,810","0,730","1,720","9,73","1379",
" 14/2","27 oct 2025 15:37:32","42528","16,810","0,730","1,710","9,76","1396",
" 14/3","27 oct 2025 15:37:49","42536","16,810","0,730","1,720","9,75","1389",
" 14/4","27 oct 2025 15:38:06","42544","16,780","0,730","1,720","9,75","1384",
" 14/5","27 oct 2025 15:38:23","42552","16,810","0,730","1,730","9,73","1368",
" 15/1","27 oct 2025 15:40:05","42600","16,780","0,730","1,740","9,75","1382",
" 15/2","27 oct 2025 15:40:22","42608","16,830","0,730","1,730","9,76","1395",
" 15/3","27 oct 2025 15:40:39","42616","16,840","0,730","1,720","9,76","1384",
" 15/4","27 oct 2025 15:40:56","42624","16,800","0,730","1,720","9,76","1378",
" 15/5","27 oct 2025 15:41:13","42632","16,780","0,730","1,730","9,75","1370",
" 16/1","27 oct 2025 15:42:54","42680","16,800","0,730","1,710","9,75","1384",
" 16/2","27 oct 2025 15:43:11","42688","16,800","0,730","1,730","9,76","1368",
" 16/3","27 oct 2025 15:43:28","42696","16,820","0,730","1,730","9,76","1373",
" 16/4","27 oct 2025 15:43:45","42704","16,790","0,730","1,730","9,76","1373",
" 16/5","27 oct 2025 15:44:02","42712","16,810","0,730","1,730","9,76","1375",
" 17/1","27 oct 2025 15:45:44","42760","16,780","0,730","1,730","9,75","1376",
" 17/2","27 oct 2025 15:46:00","42768","16,800","0,730","1,720","9,76","1379",
" 17/3","27 oct 2025 15:46:17","42776","16,820","0,730","1,740","9,76","1353",
" 17/4","27 oct 2025 15:46:34","42784","16,790","0,730","1,730","9,76","1382",
" 17/5","27 oct 2025 15:46:51","42792","16,800","0,730","1,740","9,74","1371",
" 18/1","27 oct 2025 15:48:33","42840","16,790","0,730","1,730","9,75","1354",
" 18/2","27 oct 2025 15:48:50","42848","16,800","0,730","1,730","9,75","1357",
" 18/3","27 oct 2025 15:49:07","42856","16,810","0,730","1,730","9,75","1357",
" 18/4","27 oct 2025 15:49:24","42864","16,820","0,730","1,740","9,76","1356",
" 18/5","27 oct 2025 15:49:41","42872","16,790","0,730","1,730","9,74","1343",
" 19/1","27 oct 2025 15:51:15","42920","16,770","0,730","1,730","9,76","1381",
" 19/2","27 oct 2025 15:51:31","42928","16,810","0,730","1,720","9,74","1375",
" 19/3","27 oct 2025 15:51:48","42936","16,800","0,730","1,730","9,75","1367",
" 19/4","27 oct 2025 15:52:05","42944","16,830","0,730","1,730","9,76","1395",
" 19/5","27 oct 2025 15:52:22","42952","16,790","0,730","1,740","9,76","1367",
" 20/1","27 oct 2025 15:54:03","43000","16,800","0,730","1,750","9,75","1362",
" 20/2","27 oct 2025 15:54:20","43008","16,810","0,730","1,730","9,75","1381",
" 20/3","27 oct 2025 15:54:37","43016","16,800","0,730","1,740","9,76","1379",
" 20/4","27 oct 2025 15:54:54","43024","16,820","0,730","1,730","9,76","1400",
" 20/5","27 oct 2025 15:55:11","43032","16,810","0,730","1,740","9,76","1387",
" 21/1","27 oct 2025 15:56:53","43080","16,830","0,730","1,730","9,75","1389",
" 21/2","27 oct 2025 15:57:10","43088","16,790","0,730","1,730","9,76","1368",
" 21/3","27 oct 2025 15:57:27","43096","16,810","0,730","1,730","9,75","1367",
" 21/4","27 oct 2025 15:57:44","43104","16,800","0,730","1,740","9,74","1373",
" 21/5","27 oct 2025 15:58:01","43112","16,810","0,730","1,720","9,76","1387",
" 22/1","27 oct 2025 15:59:42","43160","16,820","0,730","1,720","9,75","1373",
" 22/2","27 oct 2025 15:59:59","43168","16,810","0,730","1,710","9,76","1364",
" 22/3","27 oct 2025 16:00:16","43176","16,810","0,730","1,720","9,75","1353",
" 22/4","27 oct 2025 16:00:33","43184","16,800","0,730","1,710","9,76","1371",
" 22/5","27 oct 2025 16:00:50","43192","16,820","0,730","1,730","9,76","1364",
" 23/1","27 oct 2025 16:02:32","43240","16,820","0,730","1,720","9,76","1370",
" 23/2","27 oct 2025 16:02:49","43248","16,790","0,730","1,720","9,75","1365",
" 23/3","27 oct 2025 16:03:06","43256","16,820","0,730","1,730","9,76","1360",
" 23/4","27 oct 2025 16:03:23","43264","16,820","0,730","1,720","9,76","1389",
" 23/5","27 oct 2025 16:03:40","43272","16,820","0,730","1,720","9,76","1378",
" 24/1","27 oct 2025 16:05:22","43320","16,820","0,730","1,720","9,76","1373",
" 24/2","27 oct 2025 16:05:39","43328","16,790","0,730","1,710","9,76","1368",
" 24/3","27 oct 2025 16:05:56","43336","16,790","0,730","1,730","9,75","1367",
" 24/4","27 oct 2025 16:06:13","43344","16,800","0,730","1,720","9,76","1368",
" 24/5","27 oct 2025 16:06:30","43352","16,790","0,730","1,710","9,75","1381",
" 25/1","27 oct 2025 16:08:12","43400","16,830","0,730","1,720","9,74","1384",
" 25/2","27 oct 2025 16:08:29","43408","16,810","0,730","1,710","9,76","1381",
" 25/3","27 oct 2025 16:08:37","43416","16,810","0,730","1,710","9,76","1381",
" 25/4","27 oct 2025 16:08:54","43424","16,850","0,730","1,720","9,75","1360",
" 25/5","27 oct 2025 16:09:11","43432","16,810","0,730","1,710","9,76","1392",
" 26/1","27 oct 2025 16:10:53","43480","16,820","0,730","1,720","9,76","1387",
" 26/2","27 oct 2025 16:11:09","43488","16,810","0,730","1,720","9,76","1360",
" 26/3","27 oct 2025 16:11:27","43496","16,820","0,730","1,730","9,73","1351",
" 26/4","27 oct 2025 16:11:44","43504","16,820","0,730","1,720","9,76","1362",
" 26/5","27 oct 2025 16:12:01","43512","16,800","0,730","1,730","9,76","1382",
" 27/1","27 oct 2025 16:13:42","43560","16,820","0,730","1,730","9,76","1375",
" 27/2","27 oct 2025 16:13:59","43568","16,810","0,730","1,730","9,76","1382",
