"Valores reales","Máquina","INY38",,"Pedido","F193667",,"Programa","22873"

"  ","t4012 [s]","t4018 [s]","t4015 [s]","V4062 [cm³]","p4072 [bar]"
"Valor nominal","18,85","0,73","5,8","9,5","697",
"Tolerancia inferior","17,85","0,63","4,8","7,5","597",
"Tolerancia superior","19,85","0,83","6,8","11,5","797",
"Mínimo","18,942","0,726","5,368","8,45","692",
"Máximo","19,002","0,738","5,992","10,23","722",
"xqq","18,97","0,733","5,69","9,875","709,4",
"Rq","0,018","0,003","0,102","0,46","9,4",
"sq","0,007","0,001","0,041","0,191","3,9",
"Sigma","0,008","0,001","0,043","0,204","4,1",
"Cp","42,739","26,39","7,72","3,274","8,1",
"Cps","37,633","25,678","8,57","2,66","7,1",
"Cpi","47,844","27,103","6,87","3,888","9,1",
"Cpd","37,633","25,678","6,87","2,66","7,1",
"LISx","18,98","0,734","5,748","10,15","715",
"LIIx","18,959","0,731","5,632","9,6","704",
"LISs","0,015","0,002","0,085","0,4","8",
"LIIs","0","0","0,001","0,01","0",
"n","455","455","455","455","455",


"Muestra aleatoria","Momento","Cantidad piezas","t4012 [s]","t4018 [s]","t4015 [s]","V4062 [cm³]","p4072 [bar]"
" 18/5","5 nov 2025 14:37:18","67016","18,964","0,734","5,656","9,61","700",
" 19/1","5 nov 2025 14:39:12","67064","18,950","0,732","5,676","9,45","702",
" 19/2","5 nov 2025 14:39:31","67072","18,942","0,730","5,668","9,59","705",
" 19/3","5 nov 2025 14:39:50","67080","18,960","0,730","5,718","9,45","702",
" 19/4","5 nov 2025 14:40:09","67088","18,978","0,732","5,690","9,52","703",
" 19/5","5 nov 2025 14:40:28","67096","18,950","0,732","5,648","9,58","701",
" 20/1","5 nov 2025 14:42:21","67144","18,964","0,734","5,662","9,20","702",
" 20/2","5 nov 2025 14:42:40","67152","18,954","0,732","5,704","9,57","707",
" 20/3","5 nov 2025 14:42:59","67160","18,962","0,730","5,664","9,20","703",
" 20/4","5 nov 2025 14:43:18","67168","18,958","0,734","5,736","9,40","703",
" 20/5","5 nov 2025 14:43:37","67176","18,968","0,732","5,714","9,55","709",
" 21/1","5 nov 2025 14:45:31","67224","18,964","0,732","5,616","9,45","705",
" 21/2","5 nov 2025 14:45:50","67232","18,970","0,734","5,682","9,60","702",
" 21/3","5 nov 2025 14:46:09","67240","18,966","0,732","5,666","9,36","705",
" 21/4","5 nov 2025 14:46:28","67248","18,958","0,732","5,690","8,45","698",
" 21/5","5 nov 2025 14:46:47","67256","18,952","0,732","5,854","9,50","700",
" 22/1","5 nov 2025 14:48:41","67304","18,968","0,732","5,596","9,62","709",
" 22/2","5 nov 2025 14:49:00","67312","18,962","0,732","5,596","9,66","699",
" 22/3","5 nov 2025 14:49:19","67320","18,966","0,732","5,684","9,86","710",
" 22/4","5 nov 2025 14:49:38","67328","18,970","0,734","5,668","9,78","698",
" 22/5","5 nov 2025 14:49:57","67336","18,964","0,736","5,636","9,58","708",
" 23/1","5 nov 2025 14:51:50","67384","18,954","0,728","5,626","9,17","709",
" 23/2","5 nov 2025 14:52:09","67392","18,970","0,734","5,680","9,92","714",
" 23/3","5 nov 2025 14:52:28","67400","18,956","0,734","5,662","9,77","708",
" 23/4","5 nov 2025 14:52:47","67408","18,964","0,732","5,720","9,33","704",
" 23/5","5 nov 2025 14:53:06","67416","18,974","0,734","5,690","9,71","701",
" 24/1","5 nov 2025 14:55:01","67464","18,968","0,732","5,746","9,47","710",
" 24/2","5 nov 2025 14:55:19","67472","18,974","0,734","5,778","9,71","707",
" 24/3","5 nov 2025 14:55:38","67480","18,970","0,736","5,724","10,07","713",
" 24/4","5 nov 2025 14:55:57","67488","18,952","0,734","5,654","9,46","708",
" 24/5","5 nov 2025 14:56:16","67496","18,952","0,732","5,710","9,81","705",
" 25/1","5 nov 2025 14:58:10","67544","18,970","0,734","5,700","9,94","719",
" 25/2","5 nov 2025 14:58:29","67552","18,968","0,734","5,688","9,93","717",
" 25/3","5 nov 2025 14:58:48","67560","18,964","0,734","5,680","10,11","717",
" 25/4","5 nov 2025 14:59:07","67568","18,966","0,732","5,652","9,94","714",
" 25/5","5 nov 2025 14:59:26","67576","18,968","0,732","5,696","9,68","713",
" 26/1","5 nov 2025 15:01:19","67624","18,966","0,734","5,664","10,22","706",
" 26/2","5 nov 2025 15:01:38","67632","18,964","0,732","5,668","9,94","709",
" 26/3","5 nov 2025 15:01:58","67640","18,948","0,734","5,688","9,83","714",
" 26/4","5 nov 2025 15:02:16","67648","18,950","0,734","5,748","9,98","716",
" 26/5","5 nov 2025 15:02:35","67656","18,968","0,734","5,704","10,20","715",
" 27/1","5 nov 2025 15:04:29","67704","18,970","0,734","5,650","10,05","712",
" 27/2","5 nov 2025 15:04:49","67712","18,976","0,734","5,696","9,94","715",
" 27/3","5 nov 2025 15:05:07","67720","18,970","0,732","5,712","9,69","715",
" 27/4","5 nov 2025 15:05:26","67728","18,966","0,732","5,710","9,77","712",
" 27/5","5 nov 2025 15:05:46","67736","18,972","0,734","5,734","9,96","710",
" 28/1","5 nov 2025 15:07:39","67784","18,966","0,734","5,660","10,03","710",
" 28/2","5 nov 2025 15:07:58","67792","18,946","0,730","5,682","9,94","711",
" 28/3","5 nov 2025 15:08:17","67800","18,962","0,732","5,652","9,23","706",
" 28/4","5 nov 2025 15:08:36","67808","18,974","0,734","5,746","9,53","707",
" 28/5","5 nov 2025 15:08:55","67816","18,964","0,732","5,712","10,07","716",
" 29/1","5 nov 2025 15:10:48","67864","18,974","0,734","5,768","9,86","706",
" 29/2","5 nov 2025 15:11:08","67872","18,976","0,734","5,694","10,05","717",
" 29/3","5 nov 2025 15:11:27","67880","18,964","0,734","5,774","9,98","717",
" 29/4","5 nov 2025 15:11:45","67888","18,962","0,732","5,704","9,96","708",
" 29/5","5 nov 2025 15:12:05","67896","18,964","0,732","5,750","10,08","712",
" 30/1","5 nov 2025 15:13:58","67944","18,962","0,732","5,682","10,06","716",
" 30/2","5 nov 2025 15:14:17","67952","18,962","0,734","5,634","9,98","712",
" 30/3","5 nov 2025 15:14:36","67960","18,964","0,732","5,658","9,94","709",
" 30/4","5 nov 2025 15:14:55","67968","18,968","0,732","5,682","10,08","716",
" 30/5","5 nov 2025 15:15:14","67976","18,960","0,732","5,728","10,03","711",
" 31/1","5 nov 2025 15:17:08","68024","18,980","0,734","5,730","10,04","710",
" 31/2","5 nov 2025 15:17:27","68032","18,962","0,734","5,698","9,81","703",
" 31/3","5 nov 2025 15:17:46","68040","18,966","0,732","5,684","9,93","713",
" 31/4","5 nov 2025 15:18:05","68048","18,992","0,734","5,704","10,02","714",
" 31/5","5 nov 2025 15:18:24","68056","18,974","0,732","5,708","9,71","706",
" 32/1","5 nov 2025 15:20:17","68104","18,968","0,734","5,672","9,79","709",
" 32/2","5 nov 2025 15:20:36","68112","18,970","0,732","5,758","9,94","710",
" 32/3","5 nov 2025 15:20:55","68120","18,982","0,734","5,730","10,08","713",
" 32/4","5 nov 2025 15:21:14","68128","18,974","0,734","5,748","9,68","710",
" 32/5","5 nov 2025 15:21:33","68136","18,954","0,732","5,718","9,88","709",
" 33/1","5 nov 2025 15:23:28","68184","18,970","0,732","5,654","9,96","710",
" 33/2","5 nov 2025 15:23:46","68192","18,954","0,734","5,664","10,03","709",
" 33/3","5 nov 2025 15:24:05","68200","18,970","0,732","5,692","10,05","712",
" 33/4","5 nov 2025 15:24:24","68208","18,982","0,734","5,680","9,88","708",
" 33/5","5 nov 2025 15:24:43","68216","18,970","0,732","5,644","9,86","705",
" 34/1","5 nov 2025 15:26:37","68264","18,958","0,732","5,698","9,64","707",
" 34/2","5 nov 2025 15:26:56","68272","18,968","0,734","5,716","9,83","705",
" 34/3","5 nov 2025 15:27:15","68280","18,966","0,736","5,666","10,01","704",
" 34/4","5 nov 2025 15:27:34","68288","18,962","0,732","5,708","9,92","709",
" 34/5","5 nov 2025 15:27:53","68296","18,978","0,734","5,766","9,94","712",
" 35/1","5 nov 2025 15:29:47","68344","18,962","0,732","5,692","9,77","707",
" 35/2","5 nov 2025 15:30:06","68352","18,980","0,734","5,696","9,64","700",
" 35/3","5 nov 2025 15:30:25","68360","18,976","0,732","5,706","9,96","707",
" 35/4","5 nov 2025 15:30:43","68368","18,970","0,734","5,714","9,72","707",
" 35/5","5 nov 2025 15:31:02","68376","18,964","0,732","5,758","9,52","706",
" 36/1","5 nov 2025 15:32:56","68424","18,952","0,734","5,660","9,96","705",
" 36/2","5 nov 2025 15:33:16","68432","18,958","0,732","5,676","9,47","696",
" 36/3","5 nov 2025 15:33:34","68440","18,954","0,732","5,678","9,24","705",
" 36/4","5 nov 2025 15:33:53","68448","18,962","0,734","5,720","9,90","704",
" 36/5","5 nov 2025 15:34:12","68456","18,962","0,732","5,656","9,48","700",
" 37/1","5 nov 2025 15:36:06","68504","18,954","0,734","5,794","9,95","711",
" 37/2","5 nov 2025 15:36:25","68512","18,950","0,734","5,640","9,76","699",
" 37/3","5 nov 2025 15:36:44","68520","18,956","0,734","5,656","9,64","710",
" 37/4","5 nov 2025 15:37:03","68528","18,980","0,734","5,666","9,88","704",
" 37/5","5 nov 2025 15:37:22","68536","18,964","0,732","5,682","9,66","709",
" 38/1","5 nov 2025 15:39:16","68584","18,964","0,732","5,664","10,01","713",
" 38/2","5 nov 2025 15:39:35","68592","18,954","0,732","5,696","9,66","708",
" 38/3","5 nov 2025 15:39:53","68600","18,972","0,732","5,684","9,93","712",
" 38/4","5 nov 2025 15:40:12","68608","18,952","0,734","5,630","10,03","702",
" 38/5","5 nov 2025 15:40:31","68616","18,952","0,732","5,578","10,01","707",
" 39/1","5 nov 2025 15:42:25","68664","18,962","0,734","5,700","8,80","706",
" 39/2","5 nov 2025 15:42:44","68672","18,966","0,734","5,740","9,92","713",
" 39/3","5 nov 2025 15:43:03","68680","18,968","0,732","5,658","9,89","711",
" 39/4","5 nov 2025 15:43:22","68688","18,970","0,732","5,678","9,34","709",
" 39/5","5 nov 2025 15:43:41","68696","18,964","0,734","5,704","9,70","713",
" 40/1","5 nov 2025 15:45:35","68744","18,972","0,734","5,708","9,92","704",
" 40/2","5 nov 2025 15:45:54","68752","18,950","0,732","5,680","9,27","709",
" 40/3","5 nov 2025 15:46:13","68760","18,956","0,732","5,798","9,76","711",
" 40/4","5 nov 2025 15:46:32","68768","18,946","0,732","5,710","10,03","711",
" 40/5","5 nov 2025 15:46:51","68776","18,954","0,734","5,712","9,92","706",
" 41/1","5 nov 2025 15:48:44","68824","18,988","0,736","5,688","10,01","709",
" 41/2","5 nov 2025 15:49:03","68832","18,982","0,732","5,664","9,98","712",
" 41/3","5 nov 2025 15:49:22","68840","18,966","0,732","5,640","9,75","706",
" 41/4","5 nov 2025 15:49:42","68848","18,974","0,734","5,656","9,76","710",
" 41/5","5 nov 2025 15:50:00","68856","18,978","0,734","5,620","9,60","701",
" 42/1","5 nov 2025 15:51:55","68904","18,952","0,732","5,730","10,08","705",
" 42/2","5 nov 2025 15:52:13","68912","18,968","0,734","5,636","10,05","715",
" 42/3","5 nov 2025 15:52:32","68920","18,964","0,734","5,652","9,84","712",
" 42/4","5 nov 2025 15:52:51","68928","18,956","0,732","5,704","9,70","703",
" 42/5","5 nov 2025 15:53:11","68936","18,960","0,732","5,682","10,02","712",
" 43/1","5 nov 2025 15:55:04","68984","18,976","0,734","5,686","9,95","712",
" 43/2","5 nov 2025 15:55:23","68992","18,972","0,732","5,748","10,00","711",
" 43/3","5 nov 2025 15:55:42","69000","18,976","0,732","5,684","10,01","703",
" 43/4","5 nov 2025 15:56:01","69008","18,972","0,734","5,650","9,84","714",
" 43/5","5 nov 2025 15:56:20","69016","18,952","0,732","5,722","10,03","712",
" 44/1","5 nov 2025 15:58:14","69064","18,958","0,732","5,748","9,61","710",
" 44/2","5 nov 2025 15:58:32","69072","18,964","0,734","5,702","10,17","706",
" 44/3","5 nov 2025 15:58:51","69080","18,962","0,734","5,630","10,03","703",
" 44/4","5 nov 2025 15:59:11","69088","18,962","0,732","5,686","9,92","703",
" 44/5","5 nov 2025 15:59:29","69096","18,966","0,734","5,694","10,11","719",
" 45/1","5 nov 2025 16:01:23","69144","18,968","0,734","5,786","10,03","717",
" 45/2","5 nov 2025 16:01:42","69152","18,968","0,734","5,700","10,07","703",
" 45/3","5 nov 2025 16:02:01","69160","18,976","0,734","5,732","9,98","709",
" 45/4","5 nov 2025 16:02:21","69168","18,966","0,734","5,684","10,07","713",
" 45/5","5 nov 2025 16:02:39","69176","18,968","0,732","5,630","10,20","703",
" 46/1","5 nov 2025 16:04:33","69224","18,976","0,734","5,740","9,81","707",
" 46/2","5 nov 2025 16:04:52","69232","18,970","0,732","5,640","10,09","705",
" 46/3","5 nov 2025 16:05:11","69240","18,976","0,732","5,700","9,98","709",
" 46/4","5 nov 2025 16:05:30","69248","18,976","0,734","5,702","10,05","717",
" 46/5","5 nov 2025 16:05:49","69256","18,964","0,734","5,674","10,18","714",
" 47/1","5 nov 2025 16:07:43","69304","18,966","0,734","5,646","10,12","715",
" 47/2","5 nov 2025 16:08:02","69312","18,980","0,734","5,558","10,14","713",
" 47/3","5 nov 2025 16:08:21","69320","18,956","0,732","5,620","10,14","716",
" 47/4","5 nov 2025 16:08:40","69328","18,972","0,734","5,634","10,11","715",
" 47/5","5 nov 2025 16:08:59","69336","18,958","0,734","5,666","10,02","716",
" 48/1","5 nov 2025 16:10:52","69384","18,968","0,734","5,646","10,14","717",
" 48/2","5 nov 2025 16:11:11","69392","18,982","0,736","5,668","9,79","712",
" 48/3","5 nov 2025 16:11:30","69400","18,964","0,732","5,690","9,50","709",
" 48/4","5 nov 2025 16:11:49","69408","18,970","0,734","5,646","10,01","710",
" 48/5","5 nov 2025 16:12:08","69416","18,962","0,734","5,650","10,11","716",
" 49/1","5 nov 2025 16:14:03","69464","18,978","0,734","5,782","10,10","707",
" 49/2","5 nov 2025 16:14:22","69472","18,966","0,732","5,732","10,03","714",
" 49/3","5 nov 2025 16:14:41","69480","18,970","0,732","5,702","10,02","713",
" 49/4","5 nov 2025 16:14:59","69488","18,968","0,732","5,710","10,19","719",
" 49/5","5 nov 2025 16:15:18","69496","18,972","0,734","5,720","10,04","712",
" 50/1","5 nov 2025 16:17:12","69544","18,972","0,732","5,722","10,13","715",
" 50/2","5 nov 2025 16:17:31","69552","18,972","0,732","5,672","10,08","712",
" 50/3","5 nov 2025 16:17:50","69560","18,982","0,734","5,690","9,64","710",
" 50/4","5 nov 2025 16:18:09","69568","18,988","0,734","5,720","10,16","717",
" 50/5","5 nov 2025 16:18:28","69576","18,970","0,734","5,712","10,01","704",
" 51/1","5 nov 2025 16:20:22","69624","18,968","0,732","5,782","9,85","702",
" 51/2","5 nov 2025 16:20:41","69632","18,968","0,732","5,748","9,92","705",
" 51/3","5 nov 2025 16:21:00","69640","18,970","0,734","5,750","10,14","717",
" 51/4","5 nov 2025 16:21:18","69648","18,954","0,732","5,754","10,00","707",
" 51/5","5 nov 2025 16:21:37","69656","18,964","0,732","5,672","10,14","713",
" 52/1","5 nov 2025 16:23:31","69704","18,972","0,732","5,650","9,89","707",
" 52/2","5 nov 2025 16:23:50","69712","18,970","0,732","5,648","9,88","715",
" 52/3","5 nov 2025 16:24:09","69720","18,974","0,734","5,650","10,15","713",
" 52/4","5 nov 2025 16:24:28","69728","18,984","0,734","5,636","10,05","717",
" 52/5","5 nov 2025 16:24:48","69736","18,976","0,732","5,762","9,94","706",
" 53/1","5 nov 2025 16:26:41","69784","18,986","0,734","5,736","10,03","712",
" 53/2","5 nov 2025 16:27:00","69792","18,962","0,732","5,634","10,13","710",
" 53/3","5 nov 2025 16:27:19","69800","18,958","0,732","5,716","10,20","705",
" 53/4","5 nov 2025 16:27:38","69808","18,966","0,732","5,676","10,06","702",
" 53/5","5 nov 2025 16:27:57","69816","18,968","0,732","5,632","9,92","709",
" 54/1","5 nov 2025 16:29:51","69864","18,968","0,732","5,756","10,03","711",
" 54/2","5 nov 2025 16:30:10","69872","18,980","0,734","5,728","10,15","710",
" 54/3","5 nov 2025 16:30:29","69880","18,960","0,732","5,714","10,04","714",
" 54/4","5 nov 2025 16:30:48","69888","18,968","0,732","5,772","10,03","710",
" 54/5","5 nov 2025 16:31:07","69896","18,978","0,734","5,722","10,15","707",
" 55/1","5 nov 2025 16:33:01","69944","18,966","0,734","5,674","10,13","709",
" 55/2","5 nov 2025 16:33:19","69952","18,962","0,732","5,682","10,06","713",
" 55/3","5 nov 2025 16:33:39","69960","18,962","0,732","5,742","9,71","710",
" 55/4","5 nov 2025 16:33:57","69968","18,966","0,732","5,768","9,95","711",
" 55/5","5 nov 2025 16:34:16","69976","18,964","0,732","5,696","10,14","711",
" 56/1","5 nov 2025 16:36:10","70024","18,974","0,734","5,704","9,66","703",
" 56/2","5 nov 2025 16:36:29","70032","18,964","0,732","5,758","10,14","704",
" 56/3","5 nov 2025 16:36:48","70040","18,974","0,734","5,690","9,88","707",
" 56/4","5 nov 2025 16:37:07","70048","18,980","0,732","5,758","9,68","709",
" 56/5","5 nov 2025 16:37:26","70056","18,966","0,732","5,710","10,15","705",
" 57/1","5 nov 2025 16:39:20","70104","18,966","0,730","5,704","8,67","703",
" 57/2","5 nov 2025 16:39:39","70112","18,976","0,732","5,992","9,68","710",
" 57/3","5 nov 2025 16:39:58","70120","18,978","0,732","5,702","10,16","705",
" 57/4","5 nov 2025 16:40:17","70128","18,966","0,734","5,664","10,00","713",
" 57/5","5 nov 2025 16:40:36","70136","18,970","0,734","5,744","9,75","711",
" 58/1","5 nov 2025 16:42:30","70184","18,982","0,734","5,706","9,94","706",
" 58/2","5 nov 2025 16:42:49","70192","18,978","0,732","5,756","10,07","713",
" 58/3","5 nov 2025 16:43:08","70200","18,972","0,732","5,754","9,92","706",
" 58/4","5 nov 2025 16:43:27","70208","18,964","0,732","5,700","9,97","713",
